Id. Acidente,Datahora,Dia,Mês,Hora,Entidades Fiscalizadoras,Velocidade local,Velocidade geral,Dia da Semana,Latitude GPS,Longitude GPS,Num. Mortos a 30 dias,Num. Feridos graves a 30 dias,Num. Feridos ligeiros a 30 dias,Características Tecnicas1,Cond Aderência,Distrito,Concelho,Freguesia,Pov. Proxima,Nome arruamento,Tipos Vias,Cod Via,Estado Conservação,Km,Factores Atmosféricos,Reg Circulação1,Intersecção Vias,Localizações,Luminosidade,Marca Via,Natureza,Obras Arte,Obstáculos,Sentidos,Sinais,Sinais Luminosos,Tipo Piso,Traçado 1,Traçado 2,Traçado 3,Traçado 4,Via Trânsito
20191696112,2019:03:25 00:50:00,01/25/00,03/01/00,01/01/00,Guarda Nacional Republicana,90.0,90.0,Segunda-Feira,"38,780080","-7,995354",0,0,1,Estrada sem separador,Seco e limpo,Évora,Arraiolos,Arraiolos,Arraiolos,,ER - Estrada Regional,ER370,Em estado regular,"56,1",Bom tempo,Dois sentidos,Fora da intersecção,Fora das localidades,"Noite, sem iluminação",Com marcas - separadoras de sentido de trânsito,Despiste com capotamento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
2013674624,2013:03:29 22:00:00,01/29/00,03/01/00,01/01/00,Polícia de Segurança Pública,80.0,80.0,Sexta-Feira  ,"0,00","0,00",0,0,3,Outra via,Seco e limpo,Lisboa,Lisboa,Lumiar,,Avenida General Norton de Matos                                                                     ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido e de vias de trânsito,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Central
20161138523,2016:03:16 10:53:00,01/16/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Quarta-Feira ,"39,524348","-8,581898",0,0,1,Estrada sem separador,Seco e limpo,Leiria,Marinha Grande,Vieira de Leiria,PRAIA DA VIEIRA,Avenida dos Pescadores,Arruamento,0,Em bom estado,,Bom tempo,Sentido único,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Passagem de peões,Inexistentes,Betuminoso,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Direita
2015909281,2015:03:06 21:20:00,01/06/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sexta-Feira  ,"41,188652","-8,539929",0,0,1,Estrada sem separador,Seco e limpo,Porto,Gondomar,Baguim do Monte (Rio Tinto),Baguim do Monte,Rua Dom António Castro Meireles                                                                     ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido e de vias de trânsito,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
20171223078,2017:03:24 20:40:00,01/24/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sexta-Feira  ,"39,764956","-8,781375",0,0,3,Estrada sem separador,Molhado,Leiria,Leiria,União das freguesias de Marrazes e Barosa,Leiria,Rua Outeiro do Pomar,Arruamento,0,Em bom estado,,Chuva,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido e de vias de trânsito,Despiste sem dispositivo de retenção,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Berma não pavimentada,Em plena via,Direita
20171251376,2017:03:10 17:45:00,01/10/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sexta-Feira  ,"40,103624","-8,833402",0,1,0,Estrada sem separador,Seco e limpo,Coimbra,Figueira da Foz,Lavos,Boavista,Estrada da Boavista,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em plena via,Direita
2012606607,2012:03:30 12:00:00,01/30/00,03/01/00,01/01/00,Guarda Nacional Republicana,,50.0,Sexta-Feira  ,"37,152499","-8,494267",0,0,3,Estrada sem separador,Húmido,Faro,Lagoa (Algarve),Estômbar,ESTOMBAR,,EN - Estrada Nacional,EN125,Em bom estado,46.3,Chuva,Dois sentidos,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Despiste com capotamento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Direita
2012607638,2012:03:27 00:57:00,01/27/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Terça-Feira  ,"38,788034","-9,461068",0,0,2,Estrada sem separador,Seco e limpo,Lisboa,Sintra,Colares,ALMOÇAGEME,,EN - Estrada Nacional,EN247,Em estado regular,84.3,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido de trânsito,Despiste com colisão com veículo imobil. ou obstáculo,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betão de cimento,Curva,Com inclinação,Berma não pavimentada,Na berma,Direita
20161041030,2016:03:19 20:30:00,01/19/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sábado       ,"38,767642","-9,299027",0,0,1,Estrada sem separador,Molhado,Lisboa,Sintra,União das freguesias de Agualva e Mira-Sintra,Agualva-Cacém,Avenida Bons Amigos     (Agualva),Arruamento,0,Em estado regular,,Chuva,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido de trânsito,Atropelamento de peões,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
20181392504,2018:03:31 15:10:00,01/31/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sábado       ,"39,185570","-9,309020",1,0,0,Estrada sem separador,Seco e limpo,Lisboa,Lourinha,Vimeiro,Vimeiro,Rua 21 de Agosto,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Despiste com colisão com veículo imobil. ou obstáculo,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
2015951113,2015:03:07 14:10:00,01/07/00,03/01/00,01/01/00,Guarda Nacional Republicana,90.0,90.0,Sábado       ,"37,417171","-7,300321",0,0,1,Estrada sem separador,Seco e limpo,Beja,Mertola,Corte do Pinto,Corte do Pinto,,Outra Via,0,Em mau estado,,Bom tempo,Dois sentidos,Fora da intersecção,Fora das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Terra batida,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20181380084,2018:03:24 19:30:00,01/24/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sábado       ,41.5509992,-8.4168312,0,0,1,Estrada sem separador,Molhado,Braga,Braga,<Sem Freguesia>,,Avenida 31 de Janeiro                                                                               ,Arruamento,0,Em bom estado,,Chuva,Sentido único,Em cruzamento,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido e de vias de trânsito,Colisão frontal,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,A funcionar normalmente,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Central
20181386990,2018:03:08 08:10:00,01/08/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Quinta-Feira ,"38,867268","-9,095139",0,0,1,Estrada sem separador,Molhado,Lisboa,Vila Franca de Xira,Vialonga,Vialonga,,EM - Estrada Municipal,0,Em bom estado,,Chuva,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em plena via,Direita
20161049253,2016:03:26 20:00:00,01/26/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sábado       ,"41,797164","-6,771365",0,0,1,Outra via,Molhado,Bragança,Braganca,"União das freguesias de Sé, Santa Maria e Meixedo",Bragança,Avenida Sá carneiro,Arruamento,0,Em bom estado,,Bom tempo,Sentido único,Em cruzamento,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido e de vias de trânsito,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,Stop,Inexistentes,Betuminoso,Curva,Em patamar,Berma pavimentada,Em plena via,Direita
2013695717,2013:03:04 16:30:00,01/04/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"41,219870","-08,242384",0,0,1,Estrada sem separador,Molhado,Porto,Santo Tirso,Aves,Vale das Aves,Rua Cruzeiro Romão,Arruamento,0,Em estado regular,,Chuva,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Calçada,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
2015948613,2015:03:28 16:15:00,01/28/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sábado       ,"39,75444","-7,351213",0,0,1,Estrada sem separador,Seco e limpo,Portalegre,Fronteira,Cabeço de Vide,,,EN - Estrada Nacional,EN369,Em bom estado,30.15,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Curva,Em patamar,Sem berma ou impraticável,Em plena via,Direita
2011527121,2011:03:29 18:20:00,01/29/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Terça-Feira  ,"41,295208","-8,107054",0,0,2,Estrada sem separador,Molhado,Porto,Amarante,Freixo de Baixo,FREIXO DE BAIXO,,EN - Estrada Nacional,EN15,Em estado regular,56.4,Chuva,Dois sentidos,Fora da intersecção,Fora das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido de trânsito,Colisão frontal,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
2010452699,2010:03:21 10:30:00,01/21/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,,Domingo      ,,,0,0,2,Estrada sem separador,Húmido,Viana do Castelo,Ponte da Barca,Lindoso,LINDOSO,,EF - Estrada Florestal,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão frontal,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Sem berma ou impraticável,Em plena via,Direita
2014814388,2014:03:06 19:19:00,01/06/00,03/01/00,01/01/00,Guarda Nacional Republicana,90.0,90.0,Quinta-Feira ,"40,093278","-7,315676",1,0,0,Estrada sem separador,Seco e limpo,Castelo Branco,Fundao,"União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",Aldeia Joanes,,EN - Estrada Nacional,EN343,Em bom estado,38.1,Bom tempo,Dois sentidos,Fora da intersecção,Fora das localidades,"Noite, sem iluminação",Com marcas - separadoras de sentido de trânsito,Colisão traseira com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20171251288,2017:03:10 13:20:00,01/10/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sexta-Feira  ,"41,379216","-8,313169",0,0,1,Estrada sem separador,Seco e limpo,Braga,Vizela,União das freguesias de Caldas de Vizela (São Miguel e São João),Cidade de Vizela,Avenida Engenheiro Sá e Melo,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Atropelamento de peões,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Passagem de peões,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
2012593565,2012:03:07 16:15:00,01/07/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"0,00","0,00",0,0,1,Outra via,Seco e limpo,Porto,Porto,Bonfim,Porto,Avenida Fernão de Magalhães,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Em cruzamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Atropelamento de peões,NÃO DEFINIDO,Inexistentes,No sentido crescente da quilometragem,Outros,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em via ou pista reservada,Direita
2011527237,2011:03:25 23:00:00,01/25/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sexta-Feira  ,,,0,0,1,Estrada sem separador,Seco e limpo,Braga,Guimaraes,Sande (São Martinho),SANDE S MARTINHO,R DE S MARTINHO,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido de trânsito,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma não pavimentada,Em plena via,Direita
2010461062,2010:03:26 08:20:00,01/26/00,03/01/00,01/01/00,Polícia de Segurança Pública,90.0,90.0,Sexta-Feira  ,"0,00","0,00",0,0,1,Estrada sem separador,Húmido,Lisboa,Sintra,Belas,,,EN - Estrada Nacional,EN117,Em estado regular,,Chuva,Dois sentidos,NÃO DEFINIDO,Dentro das localidades,Aurora ou crepúsculo,NÃO DEFINIDO,Colisão frontal,NÃO DEFINIDO,NÃO DEFINIDO,NÃO DEFINIDO,NÃO DEFINIDO,NÃO DEFINIDO,Betuminoso,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
2010453465,2010:03:13 11:29:00,01/13/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sábado       ,,,0,0,1,Estrada sem separador,Seco e limpo,Porto,Marco de Canaveses,Toutosa,MARCO CANAVESES,R CENTRAL,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Em via de aceleração,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão traseira com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
2013694371,2013:03:29 12:30:00,01/29/00,03/01/00,01/01/00,Guarda Nacional Republicana,40.0,50.0,Sexta-Feira  ,"41,247378","-08,361261",0,0,1,Estrada sem separador,Molhado,Viana do Castelo,Ponte de Lima,Correlhã,Correlhã,Largo de Bouçapaio,Arruamento,0,Em bom estado,,Chuva,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Berma pavimentada,Na berma,Direita
20181381362,2018:03:28 20:43:00,01/28/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"0,0","0,0",0,0,1,Estrada sem separador,Molhado,Porto,Vila Nova de Gaia,União das freguesias de Santa Marinha e São Pedro da Afurada,Vila Nova de Gaia,Rua José Mariani                                                                                    ,Arruamento,0,Em estado regular,,Chuva,Sentido único,Em entroncamento,Dentro das localidades,"Noite, com iluminação",Sem marcas rodoviárias ou pouco visíveis,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Stop,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em plena via,Direita
2010443662,2010:03:24 12:15:00,01/24/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Quarta-Feira ,"0,00","0,00",0,0,1,Estrada sem separador,Seco e limpo,Coimbra,Coimbra,Santo António dos Olivais,,Rua Da Casa Branca,Arruamento,0,Em bom estado,,Chuva,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste sem dispositivo de retenção,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
20181390840,2018:03:24 04:10:00,01/24/00,03/01/00,01/01/00,Guarda Nacional Republicana,30.0,50.0,Sábado       ,"38,873174","-9,085080",0,0,1,Estrada sem separador,Molhado,Lisboa,Vila Franca de Xira,Vialonga,Vialonga,Rua Octávio Pato,Arruamento,0,Em estado regular,,Chuva,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Sem marcas rodoviárias ou pouco visíveis,Colisão com outras situações,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20181372597,2018:03:10 17:00:00,01/10/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sábado       ,38.7197116,-9.2556636,0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Oeiras,União das freguesias de Carnaxide e Queijas,,Rua Almada Negreiros                                                                                ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Atropelamento de peões,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Com inclinação,Berma pavimentada,Em plena via,Direita
2011528024,2011:03:12 10:10:00,01/12/00,03/01/00,01/01/00,Guarda Nacional Republicana,90.0,90.0,Sábado       ,"40,399063","-8,179722",0,0,1,Estrada sem separador,Húmido,Viseu,Mortagua,Sobral,VALE DE PAREDES,,EN - Estrada Nacional,EN234,Em estado regular,57.8,Chuva,Dois sentidos,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Inexistentes,Betuminoso,Recta,Com inclinação,Berma não pavimentada,Em plena via,Direita
20191699084,2019:03:10 13:00:00,01/10/00,03/01/00,01/01/00,Guarda Nacional Republicana,120.0,120.0,Domingo      ,"38,77035","-9,053977",0,0,2,Outra via,Seco e limpo,Setúbal,Alcochete,São Francisco,Alcochete,,IP- Itinerário Principal,IP1,Em bom estado,8,Bom tempo,Sentido único,Fora da intersecção,Fora das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Colisão traseira com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,No sentido decrescente da quilometragem,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Berma pavimentada,Em plena via,Direita
20171253010,2017:03:20 08:30:00,01/20/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"41,782063","-7,494886",0,0,1,Estrada sem separador,Seco e limpo,Vila Real,Chaves,Bustelo,bustelo,,EM - Estrada Municipal,0,Em bom estado,,Bom tempo,Sentido único,Fora da intersecção,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Terra batida,Curva,Em patamar,Sem berma ou impraticável,Em plena via,Direita
20191697185,2019:03:18 17:00:00,01/18/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"40,431120","-8,454578",0,0,1,Outra via,Seco e limpo,Aveiro,Anadia,"União das freguesias de Tamengos, Aguim e Óis do Bairro",Anadia,,IC - Itinerário Complementar,IC2,Em bom estado,"216,18",Bom tempo,Sentido único,Em rotunda,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão com veiculo ou obstáculo na faixa de rodagem,NÃO DEFINIDO,Inexistentes,No sentido decrescente da quilometragem,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Berma pavimentada,Em plena via,Direita
2011527828,2011:03:11 17:25:00,01/11/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sexta-Feira  ,,,0,0,1,Estrada sem separador,Molhado,Porto,Valongo,Alfena,ALFENA,R DE CABEDA,Arruamento,0,Em estado regular,,Chuva,Dois sentidos,NÃO DEFINIDO,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido e de vias de trânsito,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
2014779999,2014:03:15 21:00:00,01/15/00,03/01/00,01/01/00,Polícia de Segurança Pública,50.0,50.0,Sábado       ,"38,903277","-9,043562",0,0,2,Estrada sem separador,Seco e limpo,Lisboa,Vila Franca de Xira,Alverca do Ribatejo,Alverca do Ribatejo,Estrada Arcena                                                                                      ,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,"Noite, com iluminação",Com marcas - separadoras de sentido de trânsito,Colisão com veiculo ou obstáculo na faixa de rodagem,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Intermitente,Betuminoso,Curva,Com inclinação,Sem berma ou impraticável,Em plena via,Direita
20181390158,2018:03:16 20:00:00,01/16/00,03/01/00,01/01/00,Guarda Nacional Republicana,90.0,90.0,Sexta-Feira  ,"41,603140","-8,449563",0,0,1,Estrada sem separador,Molhado,Braga,Vila Verde,Soutelo,SOUTELO,,EN - Estrada Nacional,EN101,Em estado regular,"85,6",Chuva,Sentido único,Fora da intersecção,Dentro das localidades,"Noite, sem iluminação",Com marcas - separadoras de sentido de trânsito,Colisão traseira com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Direita
20171251579,2017:03:11 16:40:00,01/11/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sábado       ,"41,629060","-8,474254",0,0,1,Estrada sem separador,Seco e limpo,Braga,Vila Verde,Laje,lage,,EN - Estrada Nacional,EN201,Em estado regular,"55,5",Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão frontal,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
2011527907,2011:03:11 13:00:00,01/11/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sexta-Feira  ,"38,52275","9,05027",0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Vila Franca de Xira,Vialonga,VIALONGA,ESTRADA OLIVAL DE FORO,Arruamento,0,Em estado regular,,Bom tempo,Dois sentidos,Em entroncamento,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão com veiculo ou obstáculo na faixa de rodagem,NÃO DEFINIDO,Correctamente sinalizados,NÃO DEFINIDO,Stop,Inexistentes,Betuminoso,Recta,Em patamar,Sem berma ou impraticável,Em plena via,Direita
20191696522,2019:03:16 19:25:00,01/16/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Sábado       ,"40,579160","-8,063586",0,0,4,Estrada sem separador,Seco e limpo,Viseu,Tondela,União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas,Fráguas - Mosteiro de Fráguas.,Rua da Bela Vista,Arruamento,0,Em bom estado,,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,"Noite, com iluminação",Sem marcas rodoviárias ou pouco visíveis,Despiste simples,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Recta,Com inclinação,Berma não pavimentada,Na berma,Direita
2013694840,2013:03:01 23:00:00,01/01/00,03/01/00,01/01/00,Guarda Nacional Republicana,90.0,90.0,Sexta-Feira  ,,,0,0,1,Estrada sem separador,Seco e limpo,Lisboa,Torres Vedras,Runa,Runa,,EM - Estrada Municipal,EM631,Em estado regular,,Bom tempo,Dois sentidos,Fora da intersecção,Fora das localidades,"Noite, sem iluminação",Sem marcas rodoviárias ou pouco visíveis,Despiste com capotamento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Sem berma ou impraticável,Na berma,Direita
20181388501,2018:03:14 11:10:00,01/14/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Quarta-Feira ,"38,758556","-9,359626",0,1,0,Estrada sem separador,Molhado,Lisboa,Sintra,"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Rio de Mouro,Av. Pedro Alvares Cabral,Arruamento,0,Em bom estado,,Chuva,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Sem marcas rodoviárias ou pouco visíveis,Colisão lateral com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,NÃO DEFINIDO,Inexistentes,Betuminoso,Curva,Em patamar,Berma pavimentada,Em plena via,Direita
2011529005,2011:03:07 14:50:00,01/07/00,03/01/00,01/01/00,Guarda Nacional Republicana,50.0,50.0,Segunda-Feira,"41,440611","-8,405100",0,0,1,Estrada sem separador,Seco e limpo,Braga,Vila Nova de Famalicao,Vermoim,,,EN - Estrada Nacional,EN206,Em bom estado,33.0,Bom tempo,Dois sentidos,Fora da intersecção,Dentro das localidades,Em pleno dia,Com marcas - separadoras de sentido de trânsito,Colisão traseira com outro veículo em movimento,NÃO DEFINIDO,Inexistentes,NÃO DEFINIDO,Outros,Desligada,Betuminoso,Recta,Em patamar,Berma pavimentada,Em plena via,Direita
